x,y,z
223420.8653,73155.38352,15
223163.8883,72961.15812,15
222907.042,72766.71811,15
222648.8854,72574.25877,15
222387.9775,72385.97537,15
222122.8774,72204.06319,15
221852.144,72030.71751,15
221476.4016,71807.30525,15
221095.2023,71593.51099,15
220709.6928,71387.3006,15
220321.0196,71186.63995,15
219930.3295,70989.49489,15
219538.7689,70793.8313,15
219147.4845,70597.61505,15
218757.6229,70398.81199,15
218370.3307,70195.38799,15
217986.7546,69985.30892,15
217116.6305,69490.45858,15
216251.3828,68987.18971,15
215389.9887,68477.26361,15
214531.4255,67962.44162,15
213674.6703,67444.48504,15
212818.7005,66925.15518,15
211962.4931,66406.21336,15
211105.0256,65889.4209,15
210245.275,65376.5391,15
209382.2186,64869.32929,15
209040.0579,64674.2993,15
208694.8232,64484.25334,15
208347.6794,64297.32013,15
207999.7912,64111.62839,15
207652.3236,63925.30682,15
207306.4415,63736.48414,15
206948.4359,63572.34191,15
206403.2128,63386.38389,15
206030.1109,63273.66214,15
205763.4374,63174.56051,15
205607.0149,63103.06389,15
205463.2976,63035.04119,15
205356.4159,62979.74047,15
205209.9787,62901.94996,15
205055.6223,62811.14706,15
204908.9112,62717.64718,15
204726.1386,62591.7288,15
204479.5225,62386.48615,15
204203.9375,62165.67493,15
204000.0243,61980.00138,15
203595.9353,61594.24633,15
203064.5096,61165.31456,15
202457.3162,60648.58889,15
201869.7657,60116.42752,15
201347.5628,59643.77532,15
200766.2597,59100.81374,15
200242.0519,58498.77943,15
199733.1901,57942.07915,15
199295.2897,57466.54093,15
198831.3071,56972.81814,15
198518.0655,56642.07147,15
198336.8088,56450.28285,15
198168.8431,56271.48543,15
197985.9917,56083.91337,15
197809.0628,55898.1157,15
197615.3538,55733.97595,15
197422.9336,55568.4165,15
197232.319,55400.86622,15
197044.027,55230.75397,15
196858.5743,55057.50862,15
196636.8762,54842.61411,15
196418.7306,54624.16183,15
196203.5106,54402.77964,15
195990.5893,54179.09536,15
195779.3398,53953.73685,15
195569.1352,53727.33195,15
195359.3484,53500.5085,15
195149.3527,53273.89434,15
194938.5211,53048.11733,15
194726.2267,52823.80529,15
48552.28411,15433.81057,20
47960.66477,15433.19184,20
47573.16113,15424.73227,20
47104.13806,15424.59631,20
46683.31584,15415.64565,20
46132.17574,15387.83988,20
45384.28181,15335.54131,20
44679.58479,15267.47696,20
44211.80038,15120.61168,20
44000.02428,14990.00138,20
43788.0439,14633.28861,20
43625.88203,14261.12067,20
43513.10882,13846.83214,20
43341.87848,13408.2757,20
43163.38007,13061.2285,20
42985.924,12805.59578,20
42808.46794,12549.96307,20
42468.59535,12196.38662,20
42124.44187,11967.64691,20
41681.05276,11715.04646,20
40939.17528,11336.30257,20
40245.87609,11061.87431,20
39844.8221,10949.47077,20
38884.87513,10755.14675,20
37828.93961,10684.03734,20
36762.44541,10646.73287,20
35691.7555,10622.74068,20
34623.23282,10591.56814,20
33563.24033,10532.72259,20
32518.14098,10425.71138,20
32188.31253,10386.29339,20
31857.01213,10353.67393,20
31524.87698,10324.8918,20
31192.54429,10296.98583,20
30860.65128,10266.99484,20
30529.83514,10231.95766,20
30200.73309,10188.91309,20
29873.98233,10134.89998,20
29550.22009,10066.95711,20
29230.08356,9982.123338,20
29020.01315,9913.109216,20
28814.09914,9833.230444,20
28611.60306,9744.414838,20
28411.78646,9648.590211,20
28213.9109,9547.684379,20
28017.23792,9443.625158,20
27821.02907,9338.340359,20
27624.54591,9233.757799,20
27427.04997,9131.805293,20
27227.80281,9034.410655,20
26369.07203,8628.409931,20
25511.06349,8220.880971,20
24653.57045,7812.261543,20
23796.38617,7402.989418,20
22939.30391,6993.502365,20
22082.11694,6584.238155,20
21224.61851,6175.634554,20
20366.60189,5768.129336,20
19507.86033,5362.160267,20
18648.18711,4958.165118,20
-135395.9798,95152.75067,40
-135106.4955,96264.55071,40
-134848.9533,97389.15675,40
-134609.6637,98521.0805,40
-134374.9372,99654.83366,40
-134131.0843,100784.9279,40
-133864.4154,101905.875,40
-133561.2412,103012.1867,40
-133207.8721,104098.3745,40
-132790.6186,105158.9503,40
-132295.7912,106188.4257,40
-131718.2444,107167.4056,40
-131066.8279,108095.5853,40
-130355.8406,108982.9578,40
-129599.5812,109839.5162,40
-128812.3485,110675.2536,40
-128008.441,111500.1629,40
-127202.1577,112324.2374,40
-126407.7972,113157.4699,40
-125639.6582,114009.8536,40
-124912.0395,114891.3816,40
-124455.8424,115487.4405,40
-124009.9772,116091.2135,40
-123572.0982,116700.9542,40
-123139.8595,117314.9165,40
-122710.9154,117931.3541,40
-122282.92,118548.5207,40
-121853.5276,119164.6701,40
-121420.3924,119778.056,40
-120981.1686,120386.9322,40
-120533.5104,120989.5524,40
-120292.8229,121315.5547,40
-120056.7695,121646.4384,40
-119822.6931,121979.5913,40
-119587.9364,122312.4009,40
-119349.8423,122642.2551,40
-119105.7537,122966.5415,40
-118853.0135,123282.6478,40
-118588.9644,123587.9616,40
-118310.9494,123879.8708,40
-118016.3112,124155.7629,40
-117209.9637,124818.4872,40
-116366.8418,125431.1622,40
-115493.2837,126002.3666,40
-114595.6277,126540.6796,40
-113680.2118,127054.6801,40
-112753.3743,127552.9471,40
-111821.4532,128044.0596,40
-110890.7868,128536.5967,40
-109967.7132,129039.1371,40
-109058.5705,129560.2601,40
-108635.9635,129847.1599,40
-108219.3495,130187.1006,40
-107805.988,130557.0575,40
-107393.1389,130934.006,40
-106978.0616,131294.9214,40
-106558.016,131616.7789,40
-106130.2616,131876.5541,40
-105692.0583,132051.222,40
-105240.6656,132117.7582,40
-104773.3432,132053.1379,40
-104121.8604,131746.1743,40
-103615.0921,131271.4595,40
-103223.6543,130661.0338,40
-102918.1633,129946.9375,40
-102669.2353,129161.211,40
-102447.4864,128335.8945,40
-102223.5327,127503.0284,40
-101967.9905,126694.6531,40
-101651.476,125942.8089,40
-101244.6053,125279.536,40
-100511.8025,124419.7019,40
-99697.51123,123630.4342,40
-98824.48624,122892.467,40
-97915.48237,122186.534,40
-96993.25441,121493.3691,40
-96080.55718,120793.7062,40
-95200.14548,120068.2791,40
-94374.77412,119297.8217,40
-93627.19791,118463.0678,40
-92980.17166,117544.7513,40
-92845.30258,117295.0686,40
-92734.89535,117034.7617,40
-92644.5251,116765.737,40
-92569.76694,116489.9004,40
-92506.196,116209.1582,40
-92449.38739,115925.4165,40
-92394.91625,115640.5814,40
-92338.35768,115356.5592,40
-92275.28681,115075.2559,40
-92201.27876,114798.5777,40
-92058.0158,114323.7819,40
-91910.43831,113850.2523,40
-91759.9408,113377.5833,40
-91607.9178,112905.3695,40
-91455.76381,112433.2056,40
-91304.87336,111960.6862,40
-91156.64096,111487.4058,40
-91012.46114,111012.959,40
-90873.7284,110536.9404,40
-90741.83728,110058.9447,40
-90454.07491,108935.4289,40
-90186.29992,107806.9809,40
-89933.57901,106674.8168,40
-89690.97888,105540.1528,40
-89453.56623,104404.2051,40
-89216.40777,103268.1897,40
-88974.57019,102133.3229,40
-88723.1202,101000.8208,40
-88457.1245,99871.89958,40
-88171.6498,98747.77542,40
-88094.34567,98392.04008,40
-88038.32226,98019.73575,40
-87993.41842,97638.25877,40
-87949.47299,97255.00548,40
-87896.32485,96877.37223,40
-87823.81283,96512.75536,40
-87721.77579,96168.5512,40
-87580.0526,95852.1561,40
-87388.48209,95570.9664,40
-87136.90313,95332.37844,40
-86596.55076,95010.70874,40
-86011.78299,94810.00822,40
-85390.49281,94710.89701,40
-84740.57316,94693.99526,40
-84069.91703,94739.92311,40
-83386.41739,94829.30069,40
-82697.96719,94942.74816,40
-82012.45942,95060.88564,40
-81337.78704,95164.33329,40
-80681.84302,95233.71123,40
-79904.81151,95304.64642,40
-79130.98171,95402.57568,40
-78359.64114,95521.6744,40
-77590.07733,95656.11802,40
-76821.5778,95800.08194,40
-76053.43008,95947.74158,40
-75284.92168,96093.27235,40
-74515.34014,96230.84967,40
-73743.97298,96354.64895,40
-72970.10772,96458.84561,40
-72666.65053,96487.84853,40
-72361.51465,96505.35046,40
-72055.31899,96515.2708,40
-71748.68246,96521.52895,40
-71442.22397,96528.04432,40
-71136.56242,96538.73631,40
-70832.31672,96557.52433,40
-70530.10579,96588.32778,40
-70230.54852,96635.06607,40
-69934.26382,96701.65859,40
-69759.34136,96751.53434,40
-69586.0833,96808.11748,40
-69414.72289,96871.14514,40
-69245.49338,96940.35443,40
-69078.62803,97015.48248,40
-68914.3601,97096.26642,40
-68752.92284,97182.44338,40
-68594.54951,97273.75046,40
-68439.47336,97369.92481,40
-68287.92764,97470.70353,40
-66729.83565,98601.05163,40
-65226.3481,99801.81914,40
-63771.35726,101063.9769,40
-62358.75539,102378.4955,40
-60982.43475,103736.346,40
-59636.2876,105128.499,40
-58314.20621,106545.9253,40
-57010.08285,107979.5958,40
-55717.80977,109420.4811,40
-54431.27924,110859.5521,40
-54329.63265,110976.2234,40
-54230.92833,111095.3438,40
-54134.63964,111216.4752,40
-54040.23994,111339.1798,40
-53947.2026,111463.0196,40
-53855.00099,111587.5567,40
-53763.10846,111712.3532,40
-53670.99838,111836.9712,40
-53578.14411,111960.9728,40
-53484.01902,112083.9199,40
-53233.83872,112405.66,40
-52983.27017,112727.0984,40
-52732.43238,113048.3278,40
-52481.44437,113369.4403,40
-52230.42513,113690.5285,40
-51979.4937,114011.6846,40
-51728.76907,114333.0011,40
-51478.37027,114654.5703,40
-51228.41629,114976.4846,40
-50979.02616,115298.8364,40
-50657.55782,115712.7743,40
-50333.91821,116125.0132,40
-50008.37228,116535.7575,40
-49681.18498,116945.211,40
-49352.62123,117353.5781,40
-49022.94598,117761.0627,40
-48692.42417,118167.869,40
-48361.32073,118574.2011,40
-48029.90062,118980.2632,40
-47698.42876,119386.2592,40
19932.10491,-7164.240074,30
20669.08681,-6842.418438,30
21402.51249,-6512.633342,30
22133.15817,-6176.617781,30
22861.80004,-5836.104748,30
23589.21432,-5492.827235,30
24316.1772,-5148.518237,30
25043.46488,-4804.910743,30
25771.85358,-4463.737751,30
26502.11949,-4126.732251,30
27235.03882,-3795.627237,30
27347.9668,-3742.012134,30
27459.29104,-3683.93543,30
27569.61114,-3623.117665,30
27679.52672,-3561.279377,30
27789.63736,-3500.141109,30
27900.54269,-3441.423398,30
28012.84229,-3386.846785,30
28127.13579,-3338.131812,30
28244.02277,-3296.999017,30
28364.10285,-3265.168939,30
28635.3868,-3212.632692,30
28909.82411,-3172.595868,30
29186.60616,-3144.964451,30
29464.92436,-3129.644422,30
29743.97007,-3126.541767,30
30022.9347,-3135.562468,30
30301.00963,-3156.612507,30
30577.38623,-3189.597868,30
30851.25592,-3234.424536,30
31121.81006,-3290.99849,30
31990.09596,-3531.054304,30
32836.12184,-3834.487203,30
33663.81592,-4190.112991,30
34477.10646,-4586.747472,30
35279.92169,-5013.206453,30
36076.18987,-5458.305737,30
36869.83922,-5910.861129,30
37664.79801,-6359.688434,30
38464.99446,-6793.603455,30
39274.35683,-7201.422001,30
221951.3928,27936.38417,35
222427.4562,27897.93533,35
222908.5507,27847.88209,35
223391.0149,27782.77965,35
223871.1867,27699.18321,35
224345.4046,27593.648,35
224810.0067,27462.72921,35
225261.3314,27302.98205,35
225695.7168,27110.96174,35
226109.5011,26883.22348,35
226499.0228,26616.32247,35
226604.3316,26517.76566,35
226689.9507,26402.88111,35
226760.3625,26275.27046,35
226820.0495,26138.53531,35
226873.4941,25996.2773,35
226925.1785,25852.09805,35
226979.5854,25709.59917,35
227041.197,25572.38229,35
227114.4959,25444.04904,35
227203.9643,25328.20102,35
227377.0941,25152.01023,35
227561.5175,24988.01093,35
227755.7026,24834.82176,35
227958.1176,24691.06136,35
228167.2305,24555.34837,35
228381.5094,24426.30143,35
228599.4224,24302.5392,35
228819.4377,24182.6803,35
229040.0232,24065.34337,35
229259.6471,23949.14707,35
229535.0445,23816.20883,35
229819.1913,23700.87518,35
230109.4769,23598.04194,35
230403.2909,23502.60496,35
230698.0229,23409.46008,35
230991.0625,23313.50314,35
231279.7991,23209.62998,35
231561.6223,23092.73644,35
231833.9217,22957.71837,35
232094.0868,22799.47159,35
232231.5449,22698.14044,35
232361.1257,22587.46723,35
232484.2195,22469.10057,35
232602.2162,22344.68907,35
232716.506,22215.88131,35
232828.4789,22084.32591,35
232939.5252,21951.67148,35
233051.0349,21819.56661,35
233164.3981,21689.65991,35
233281.0049,21563.59999,35
142927.7833,114100.6578,10
143573.3936,114759.3117,10
144000.0243,115200.0014,10
144442.7298,115485.5348,10
144942.4154,115723.1953,10
145519.03,115972.9423,10
146144.0649,116206.7325,10
146560.704,116358.1318,10
146905.4608,116465.7365,10
147371.5253,116647.8022,10
147830.8476,116825.4834,10
148350.7982,117038.1647,10
148846.2142,117251.1257,10
149366.3683,117481.6504,10
149845.9171,117672.4852,10
150412.8083,117893.5541,10
150868.7766,118062.1691,10
151483.3252,118265.0305,10
151966.7244,118402.2843,10
152604.3789,118569.0092,10
153203.8618,118713.8622,10
154170.5076,118974.9872,10
155248.4999,119269.7676,10
156315.6715,119557.2403,10
157381.8871,119845.7415,10
158434.2937,120170.4179,10
159491.2571,120476.5776,10
160553.4166,120759.8481,10
161621.4116,121015.8568,10
162695.8812,121240.231,10
163777.4649,121428.5983,10
164146.7673,121473.3598,10
164518.1027,121496.6548,10
164890.9611,121503.8615,10
165264.8323,121500.358,10
165639.2064,121491.5224,10
166013.5733,121482.7329,10
166387.423,121479.3675,10
166760.2454,121486.8045,10
167131.5304,121510.4219,10
167500.768,121555.5978,10
168262.4575,121686.97,10
169020.0975,121839.8543,10
169773.9596,122011.9366,10
170524.3152,122200.9024,10
171271.4358,122404.4376,10
172015.5928,122620.2279,10
172757.0578,122845.9591,10
173496.1022,123079.3169,10
174232.9975,123317.987,10
174968.0151,123559.6552,10
171234.864,133249.0021,20
171830.2219,133410.5861,20
172423.3515,133580.413,20
173014.3236,133757.9421,20
173603.2093,133942.6325,20
174190.0793,134133.9436,20
174775.0047,134331.3346,20
175358.0563,134534.2647,20
175939.3051,134742.1931,20
176518.822,134954.5791,20
177096.6779,135170.8819,20
177862.541,135479.1634,20
178616.3396,135815.4962,20
179360.9055,136173.3377,20
180099.0705,136546.1452,20
180833.6664,136927.3762,20
181567.5251,137310.488,20
182303.4785,137688.938,20
183044.3583,138056.1836,20
183792.9964,138405.6821,20
184552.2247,138730.8908,20
185344.6718,139051.4258,20
186139.613,139368.4981,20
186937.5022,139679.4957,20
187738.7934,139981.8063,20
188543.9404,140272.8178,20
189353.3971,140549.9181,20
190167.6175,140810.4948,20
190987.0556,141051.936,20
191812.1651,141271.6293,20
192643.4,141466.9627,20
193457.7008,141612.9645,20
194281.1257,141707.1966,20
195111.0155,141764.0718,20
195944.7109,141798.0031,20
196779.5527,141823.4034,20
197612.8815,141854.6858,20
198442.0382,141906.2631,20
199264.3633,141992.5484,20
200077.1978,142127.9546,20
200877.8822,142326.8946,20
201413.122,142509.8706,20
201932.8924,142730.6644,20
202440.4954,142981.384,20
202939.2333,143254.1378,20
203432.4085,143541.0338,20
203923.323,143834.1802,20
204415.2792,144125.6851,20
204911.5792,144407.6569,20
205415.5254,144672.2035,20
205930.4199,144911.4332,20
206072.7814,144969.7647,20
206216.7579,145023.9272,20
206361.9795,145074.8817,20
206508.0763,145123.5888,20
206654.6785,145171.0094,20
206801.4161,145218.1044,20
206947.9192,145265.8346,20
207093.818,145315.1608,20
207238.7427,145367.0438,20
207382.3233,145422.4445,20
207622.6494,145522.191,20
207861.0596,145626.3861,20
208097.9858,145734.0313,20
208333.86,145844.1283,20
208569.1141,145955.6787,20
208804.18,146067.6841,20
209039.4896,146179.1463,20
209275.4748,146289.0668,20
209512.5675,146396.4473,20
209751.1997,146500.2893,20
210049.9606,146622.2465,20
210351.7037,146737.4018,20
210655.4169,146848.0212,20
210960.0882,146956.3705,20
211264.7056,147064.7158,20
211568.2571,147175.3228,20
211869.7306,147290.4576,20
212168.1142,147412.3862,20
212462.3958,147543.3743,20
212751.5634,147685.6879,20
213284.718,147973.2143,20
213809.3633,148275.8151,20
214326.4429,148591.6375,20
214836.9,148918.8285,20
215341.6781,149255.535,20
215841.7207,149599.9042,20
216337.9712,149950.083,20
216831.373,150304.2184,20
217322.8695,150660.4575,20
217813.4042,151016.9473,20
218078.4134,151208.0004,20
218344.4892,151398.5682,20
218610.3968,151589.8799,20
218874.9013,151783.1645,20
219136.7679,151979.6511,20
219394.7618,152180.5689,20
219647.6483,152387.1469,20
219894.1925,152600.6142,20
220133.1596,152822.2,20
220363.3149,153053.1332,20
220564.7075,153273.9833,20
220756.5978,153502.8872,20
220940.4068,153738.6036,20
221117.5556,153979.891,20
221289.4652,154225.508,20
221457.5566,154474.2133,20
221623.2509,154724.7654,20
221787.9691,154975.9229,20
221953.1323,155226.4443,20
222120.1616,155475.0884,20
222232.9126,155645.0209,20
222342.251,155817.2573,20
222449.2073,155991.0953,20
222554.812,156165.8324,20
222660.0955,156340.7664,20
222766.0883,156515.1947,20
222873.8207,156688.4151,20
222984.3233,156859.7251,20
223098.6266,157028.4223,20
223217.7609,157193.8044,20
223585.013,157678.3473,20
223959.8451,158157.2885,20
224341.946,158630.6687,20
224731.0044,159098.5289,20
225126.7091,159560.9098,20
225528.7488,160017.8524,20
225936.8123,160469.3974,20
226350.5884,160915.5857,20
226769.7659,161356.4582,20
227194.0335,161792.0557,20
227281.544,161875.4493,20
227373.5457,161954.4997,20
227468.5783,162030.5799,20
227565.1813,162105.0625,20
227661.8945,162179.3204,20
227757.2574,162254.7265,20
227849.8098,162332.6534,20
227938.0912,162414.4741,20
228020.6413,162501.5614,20
228095.9997,162595.288,20
228169.7259,162705.1378,20
228235.1884,162819.7767,20
228293.8454,162938.3595,20
228347.1552,163060.0412,20
228396.5762,163183.9766,20
228443.5666,163309.3205,20
228489.5849,163435.2279,20
228536.0893,163560.8535,20
228584.5382,163685.3523,20
228636.3899,163807.879,20
-8309.010255,205315.4088,80
-8015.706769,204363.6307,80
-7709.765422,203414.9962,80
-7396.602358,202468.1582,80
-7081.633721,201521.7692,80
-6770.275659,200574.4822,80
-6467.944311,199624.9498,80
-6180.055828,198671.8248,80
-5912.026351,197713.76,80
-5669.272027,196749.4081,80
-5457.209001,195777.4218,80
-5321.115298,195044.2494,80
-5203.548046,194307.9215,80
-5102.473666,193568.8959,80
-5015.858578,192827.6303,80
-4941.669199,192084.5823,80
-4877.871949,191340.2098,80
-4822.433246,190594.9704,80
-4773.31951,189849.3219,80
-4728.497159,189103.7219,80
-4685.932614,188358.6282,80
-4665.969563,188062.4675,80
-4641.564197,187765.2095,80
-4615.814291,187467.2852,80
-4591.817619,187169.1255,80
-4572.671956,186871.1612,80
-4561.475076,186573.8232,80
-4561.32475,186277.5425,80
-4575.318755,185982.7498,80
-4606.554863,185689.8761,80
-4658.13085,185399.3522,80
-4864.565048,184450.5627,80
-5086.116737,183479.8106,80
-5333.569329,182502.3312,80
-5617.70624,181533.36,80
-5949.310884,180588.1324,80
-6339.166677,179681.8838,80
-6798.057032,178829.8498,80
-7336.765363,178047.2657,80
-7966.075085,177349.3669,80
-8696.769613,176751.3889,80
-8829.867402,176678.0523,80
-8972.282959,176631.6324,80
-9122.350638,176607.159,80
-9278.4048,176599.6616,80
-9438.7798,176604.1698,80
-9601.809991,176615.7132,80
